108.7282,-36.34656,-37.49341,-36.3528
108.7362,-36.26796,-37.51551,-36.27536
108.7442,-36.19801,-37.51884,-36.20251
108.7523,-36.12904,-37.35548,-36.1385
108.7603,-36.06535,-37.23195,-36.07082
108.7683,-35.99905,-37.33658,-36.00294
108.7763,-35.93919,-37.35082,-35.9442
108.7843,-35.88033,-37.31099,-35.88635
108.7923,-35.82757,-37.22494,-35.81734
108.8003,-35.7671,-37.17189,-35.76896
108.8083,-35.71615,-36.98108,-35.71512
108.8163,-35.66406,-36.78756,-35.66783
108.8243,-35.62024,-36.79422,-35.62465
108.8323,-35.57203,-36.89339,-35.57137
108.8403,-35.52732,-36.80736,-35.52676
108.8483,-35.48555,-36.77263,-35.48994
108.8564,-35.44146,-36.64277,-35.44286
108.8644,-35.40188,-36.41541,-35.40531
108.8724,-35.36948,-36.3414,-35.36813
108.8804,-35.33348,-36.31514,-35.33073
108.8884,-35.2933,-36.20746,-35.29937
108.8964,-35.26003,-36.12946,-35.26044
108.9044,-35.23212,-36.19451,-35.23229
108.9124,-35.1983,-36.09327,-35.20342
108.9204,-35.17248,-36.12292,-35.17399
108.9284,-35.14416,-36.08841,-35.14532
108.9364,-35.11001,-36.0285,-35.11034
108.9444,-35.08673,-36.03484,-35.08654
108.9525,-35.05918,-35.94607,-35.06646
108.9605,-35.04138,-35.94247,-35.04515
108.9685,-35.01491,-36.02235,-35.02327
108.9765,-34.99725,-36.00138,-34.99415
108.9845,-34.97983,-35.8141,-34.97811
108.9925,-34.95872,-35.77166,-34.95943
109.0005,-34.93567,-35.85679,-34.94326
109.0085,-34.92001,-35.93581,-34.91937
109.0165,-34.89967,-35.92384,-34.89848
109.0245,-34.88368,-35.90447,-34.88863
109.0325,-34.86972,-35.82878,-34.87394
109.0405,-34.85338,-35.79135,-34.85568
109.0485,-34.84098,-35.74672,-34.84343
109.0566,-34.82448,-35.78406,-34.82622
109.0646,-34.81599,-35.64577,-34.81727
109.0726,-34.80062,-35.556,-34.8041
109.0806,-34.7931,-35.54767,-34.79208
109.0886,-34.77638,-35.55977,-34.78066
109.0966,-34.76135,-35.47319,-34.76778
109.1046,-34.75468,-35.4796,-34.76024
109.1126,-34.74338,-35.48758,-34.74961
109.1206,-34.73821,-35.43929,-34.73827
109.1286,-34.72979,-35.41516,-34.73464
109.1366,-34.72285,-35.4267,-34.72521
109.1446,-34.71303,-35.43299,-34.71495
109.1527,-34.70347,-35.36895,-34.71097
109.1607,-34.70429,-35.37197,-34.70377
109.1687,-34.69677,-35.38776,-34.69842
109.1767,-34.68794,-35.41802,-34.68603
109.1847,-34.68138,-35.40799,-34.68543
109.1927,-34.67472,-35.42528,-34.68162
109.2007,-34.67312,-35.38813,-34.67111
109.2087,-34.66749,-35.35935,-34.66735
109.2167,-34.66339,-35.33471,-34.67459
109.2247,-34.66068,-35.38394,-34.66071
109.2327,-34.6573,-35.4157,-34.66218
109.2407,-34.65478,-35.34477,-34.66137
109.2487,-34.65006,-35.31807,-34.65061
109.2568,-34.6458,-35.33114,-34.65053
109.2648,-34.64919,-35.27828,-34.65101
109.2728,-34.64724,-35.2268,-34.64781
109.2808,-34.64355,-35.1916,-34.64352
109.2888,-34.64342,-35.17536,-34.64149
109.2968,-34.64014,-35.17351,-34.64087
109.3048,-34.63739,-35.13377,-34.64178
109.3128,-34.6344,-35.14779,-34.64144
109.3208,-34.63863,-35.18286,-34.64048
109.3288,-34.63717,-35.14085,-34.63693
109.3368,-34.63869,-35.16288,-34.6375
