0.36616,1.66E-04,-1.62E-04,0.77262,,0.36699,1.46E-04,-1.99E-04,0.93733
0.36579,1.67E-04,-1.62E-04,0.76777,,0.36475,1.46E-04,-1.99E-04,0.93774
0.36586,1.69E-04,-1.62E-04,0.76271,,0.36195,1.47E-04,-1.99E-04,0.93337
0.36564,1.71E-04,-1.61E-04,0.75613,,0.36493,1.48E-04,-1.98E-04,0.92843
0.36378,1.72E-04,-1.60E-04,0.74962,,0.36261,1.49E-04,-1.98E-04,0.92374
0.363,1.72E-04,-1.61E-04,0.75083,,0.36151,1.51E-04,-1.97E-04,0.91576
0.36473,1.70E-04,-1.61E-04,0.75857,,0.36304,1.51E-04,-1.97E-04,0.91584
0.36191,1.68E-04,-1.62E-04,0.76841,,0.36464,1.50E-04,-1.97E-04,0.92165
0.36356,1.66E-04,-1.63E-04,0.77596,,0.36263,1.49E-04,-1.98E-04,0.92624
0.36439,1.66E-04,-1.63E-04,0.77657,,0.36397,1.47E-04,-1.98E-04,0.93119
0.36203,1.67E-04,-1.62E-04,0.77023,,0.36146,1.46E-04,-1.99E-04,0.93532
0.36368,1.69E-04,-1.62E-04,0.76331,,0.35981,1.46E-04,-1.99E-04,0.93589
0.36159,1.70E-04,-1.61E-04,0.75913,,0.36133,1.48E-04,-1.98E-04,0.93053
0.36032,1.70E-04,-1.61E-04,0.75911,,0.36176,1.48E-04,-1.98E-04,0.92972
0.36199,1.69E-04,-1.62E-04,0.76212,,0.35933,1.48E-04,-1.98E-04,0.92883
0.36052,1.67E-04,-1.62E-04,0.76931,,0.36074,1.49E-04,-1.98E-04,0.92552
0.36098,1.65E-04,-1.63E-04,0.77716,,0.35904,1.50E-04,-1.97E-04,0.91972
0.36142,1.64E-04,-1.63E-04,0.78356,,0.35698,1.52E-04,-1.97E-04,0.91571
0.35797,1.63E-04,-1.63E-04,0.7857,,0.35937,1.52E-04,-1.97E-04,0.91449
0.35848,1.64E-04,-1.63E-04,0.78326,,0.35691,1.53E-04,-1.97E-04,0.90965
